latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness,cluster_label
-26.92333,-61.88878,349.69,0.61,0.53,2025-09-06,1828,N,VIIRS,60,2.0NRT,291.16,13.99,D,349.69,0
-26.84598,-58.91816,327.52,0.45,0.63,2025-09-06,1828,N,VIIRS,60,2.0NRT,288.51,3.89,D,327.52,0
-26.59717,-60.88593,330.79,0.35,0.57,2025-09-06,1828,N,VIIRS,60,2.0NRT,286.1,2.76,D,330.79,0
-26.5949,-60.88446,333.05,0.35,0.57,2025-09-06,1828,N,VIIRS,60,2.0NRT,287.14,1.43,D,333.05,0
-26.5419,-64.80489,340.17,0.42,0.45,2025-09-06,1828,N,VIIRS,60,2.0NRT,296.94,2.53,D,340.17,0
-26.54107,-64.80065,331.02,0.42,0.45,2025-09-06,1828,N,VIIRS,60,2.0NRT,298.97,4.21,D,331.02,0
-26.46108,-62.80651,335.36,0.55,0.51,2025-09-06,1828,N,VIIRS,60,2.0NRT,297.23,4.12,D,335.36,0
-26.45399,-58.5518,325.92,0.49,0.65,2025-09-06,1828,N,VIIRS,60,2.0NRT,285.59,3.15,D,325.92,0
-26.45361,-58.55185,326.57,0.49,0.65,2025-09-06,1828,N,VIIRS,60,2.0NRT,285.92,2.9,D,326.57,0
-26.44051,-60.39906,367.0,0.38,0.59,2025-09-06,1828,N,VIIRS,80,2.0NRT,296.32,5.2,D,367.0,0
-26.43962,-60.39524,329.25,0.38,0.59,2025-09-06,1828,N,VIIRS,60,2.0NRT,293.4,5.2,D,329.25,0
-26.33547,-65.23394,332.89,0.4,0.44,2025-09-06,1828,N,VIIRS,60,2.0NRT,299.14,5.18,D,332.89,0
-26.33468,-65.22997,341.53,0.4,0.44,2025-09-06,1828,N,VIIRS,60,2.0NRT,303.1,11.13,D,341.53,0
-26.33352,-60.95492,348.84,0.35,0.57,2025-09-06,1828,N,VIIRS,60,2.0NRT,298.38,26.21,D,348.84,0
-26.33271,-60.95135,367.0,0.35,0.57,2025-09-06,1828,N,VIIRS,80,2.0NRT,300.17,37.76,D,367.0,0
-26.33061,-65.23095,344.93,0.4,0.44,2025-09-06,1828,N,VIIRS,60,2.0NRT,300.09,5.29,D,344.93,0
-26.29217,-60.84793,337.35,0.36,0.57,2025-09-06,1828,N,VIIRS,60,2.0NRT,293.72,2.93,D,337.35,0
-26.28304,-64.21124,346.77,0.46,0.47,2025-09-06,1828,N,VIIRS,60,2.0NRT,309.39,14.96,D,346.77,0
-26.27872,-64.21231,354.64,0.46,0.47,2025-09-06,1828,N,VIIRS,60,2.0NRT,302.07,15.67,D,354.64,0
-26.20942,-61.27269,338.35,0.34,0.56,2025-09-06,1828,N,VIIRS,60,2.0NRT,298.97,19.75,D,338.35,0
-26.20787,-61.26582,335.89,0.34,0.56,2025-09-06,1828,N,VIIRS,60,2.0NRT,300.63,41.48,D,335.89,0
-26.2035,-61.27066,344.49,0.34,0.56,2025-09-06,1828,N,VIIRS,60,2.0NRT,309.49,21.08,D,344.49,0
-26.20272,-61.26723,367.0,0.34,0.56,2025-09-06,1828,N,VIIRS,80,2.0NRT,305.52,21.08,D,367.0,0
-26.17976,-64.26029,340.22,0.46,0.47,2025-09-06,1828,N,VIIRS,60,2.0NRT,300.12,10.72,D,340.22,0
-26.132,-64.20454,339.83,0.46,0.47,2025-09-06,1828,N,VIIRS,60,2.0NRT,299.38,6.54,D,339.83,0
-26.08861,-61.14865,336.55,0.35,0.57,2025-09-06,1828,N,VIIRS,60,2.0NRT,298.62,4.63,D,336.55,0
-26.08134,-64.26958,345.89,0.46,0.47,2025-09-06,1828,N,VIIRS,60,2.0NRT,313.88,58.87,D,345.89,0
-25.839,-57.25363,329.83,0.6,0.7,2025-09-06,1828,N,VIIRS,60,2.0NRT,285.76,4.43,D,329.83,0
-25.82309,-62.78875,326.92,0.57,0.52,2025-09-06,1828,N,VIIRS,60,2.0NRT,289.45,2.4,D,326.92,0
-25.82302,-62.79161,332.17,0.56,0.52,2025-09-06,1828,N,VIIRS,60,2.0NRT,288.69,4.6,D,332.17,0
-25.75193,-57.92732,328.66,0.55,0.68,2025-09-06,1828,N,VIIRS,60,2.0NRT,285.49,4.05,D,328.66,0
-25.74643,-59.99573,327.66,0.41,0.61,2025-09-06,1828,N,VIIRS,60,2.0NRT,290.61,4.8,D,327.66,3
-25.74283,-60.0056,328.1,0.41,0.61,2025-09-06,1828,N,VIIRS,60,2.0NRT,290.68,3.85,D,328.1,3
-25.74184,-60.00144,343.75,0.41,0.61,2025-09-06,1828,N,VIIRS,60,2.0NRT,291.31,6.54,D,343.75,0
-25.74037,-60.00275,340.75,0.42,0.61,2025-09-06,1828,N,VIIRS,60,2.0NRT,290.82,5.27,D,340.75,3
-25.70384,-59.76796,347.89,0.43,0.62,2025-09-06,1828,N,VIIRS,60,2.0NRT,291.88,5.61,D,347.89,3
-25.18792,-59.86667,330.49,0.43,0.62,2025-09-06,1828,N,VIIRS,60,2.0NRT,294.24,2.22,D,330.49,0
-24.93879,-56.73444,327.73,0.67,0.74,2025-09-06,1828,N,VIIRS,60,2.0NRT,284.91,3.96,D,327.73,3
-24.59815,-57.96937,334.92,0.58,0.7,2025-09-06,1828,N,VIIRS,60,2.0NRT,285.83,3.76,D,334.92,3
-24.59714,-57.96851,330.2,0.58,0.7,2025-09-06,1828,N,VIIRS,60,2.0NRT,285.65,3.54,D,330.2,3
-26.09609,-65.46685,355.86,0.39,0.44,2025-09-06,1830,N,VIIRS,60,2.0NRT,305.24,11.79,D,355.86,0
-26.09207,-65.46784,350.37,0.39,0.44,2025-09-06,1830,N,VIIRS,60,2.0NRT,295.95,12.36,D,350.37,0
-25.73163,-64.91928,341.22,0.43,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,303.8,7.66,D,341.22,0
-25.73076,-64.91496,340.58,0.43,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,301.18,9.63,D,340.58,0
-25.48151,-64.95033,350.74,0.43,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,301.95,7.93,D,350.74,0
-25.29675,-64.29718,347.27,0.47,0.48,2025-09-06,1830,N,VIIRS,60,2.0NRT,305.99,8.23,D,347.27,0
-25.24117,-63.29611,356.45,0.54,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,293.71,16.8,D,356.45,0
-25.23482,-63.17152,341.74,0.55,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.49,9.77,D,341.74,9
-25.23479,-63.16898,353.86,0.55,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.23,14.64,D,353.86,0
-25.23367,-63.16602,348.35,0.55,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,285.63,16.52,D,348.35,0
-25.2336,-63.1635,355.77,0.55,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,288.8,14.64,D,355.77,0
-25.23252,-63.16052,341.7,0.55,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.86,16.52,D,341.7,0
-25.09576,-64.56054,330.06,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.43,4.25,D,330.06,0
-25.09561,-64.55824,330.65,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.81,4.37,D,330.65,0
-25.09224,-64.56396,339.13,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,298.83,4.37,D,339.13,0
-25.09144,-64.56162,341.57,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,298.15,4.25,D,341.57,0
-25.08207,-64.42552,343.8,0.47,0.48,2025-09-06,1830,N,VIIRS,60,2.0NRT,304.27,6.6,D,343.8,0
-25.0777,-64.42652,332.5,0.47,0.48,2025-09-06,1830,N,VIIRS,60,2.0NRT,299.19,5.1,D,332.5,0
-25.04144,-64.58401,330.86,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.27,17.6,D,330.86,9
-25.0405,-64.57938,353.47,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,307.6,17.6,D,353.47,0
-25.03619,-64.5805,347.7,0.46,0.47,2025-09-06,1830,N,VIIRS,60,2.0NRT,294.0,17.51,D,347.7,0
-24.62027,-65.11161,334.05,0.44,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,300.06,1.51,D,334.05,0
-24.61604,-65.11265,352.19,0.44,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,306.57,21.58,D,352.19,0
-24.35231,-65.27467,347.92,0.43,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,305.96,15.67,D,347.92,9
-24.34811,-65.2757,339.78,0.43,0.46,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.63,4.33,D,339.78,0
-24.23588,-59.53629,367.0,0.48,0.64,2025-09-06,1830,N,VIIRS,80,2.0NRT,293.56,13.66,D,367.0,0
-24.23474,-59.53155,367.0,0.48,0.64,2025-09-06,1830,N,VIIRS,80,2.0NRT,298.16,13.66,D,367.0,0
-24.22755,-58.09508,352.96,0.58,0.7,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.94,8.25,D,352.96,0
-24.22117,-58.09695,328.16,0.58,0.7,2025-09-06,1830,N,VIIRS,60,2.0NRT,285.41,5.85,D,328.16,9
-23.96177,-58.88605,330.09,0.53,0.67,2025-09-06,1830,N,VIIRS,60,2.0NRT,289.55,3.38,D,330.09,0
-23.88014,-59.41872,335.57,0.49,0.65,2025-09-06,1830,N,VIIRS,60,2.0NRT,294.38,6.05,D,335.57,0
-23.86528,-58.55471,325.01,0.56,0.68,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.07,5.43,D,325.01,11
-23.82843,-59.82351,336.39,0.47,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,299.71,4.77,D,336.39,0
-23.82538,-59.82512,337.41,0.47,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,297.21,7.19,D,337.41,0
-23.82353,-70.31447,348.27,0.4,0.37,2025-09-06,1830,N,VIIRS,60,2.0NRT,310.23,5.29,D,348.27,9
-23.72892,-58.00908,327.32,0.6,0.71,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.83,4.65,D,327.32,9
-23.72448,-58.00837,332.48,0.6,0.71,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.74,8.07,D,332.48,9
-23.65917,-58.71222,329.01,0.55,0.68,2025-09-06,1830,N,VIIRS,60,2.0NRT,289.65,4.42,D,329.01,0
-23.65453,-58.71455,343.6,0.55,0.68,2025-09-06,1830,N,VIIRS,60,2.0NRT,292.65,7.85,D,343.6,0
-23.65292,-58.71401,336.94,0.55,0.68,2025-09-06,1830,N,VIIRS,60,2.0NRT,290.6,5.6,D,336.94,0
-23.59911,-59.47354,353.25,0.5,0.66,2025-09-06,1830,N,VIIRS,60,2.0NRT,295.63,24.86,D,353.25,0
-23.59793,-59.46861,346.68,0.5,0.66,2025-09-06,1830,N,VIIRS,60,2.0NRT,292.71,23.86,D,346.68,0
-23.46033,-60.5813,340.27,0.43,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.67,5.99,D,340.27,9
-23.4603,-60.58068,344.28,0.43,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,297.34,6.31,D,344.28,0
-23.34241,-60.46209,367.0,0.44,0.62,2025-09-06,1830,N,VIIRS,80,2.0NRT,301.26,9.16,D,367.0,0
-23.34213,-60.4626,367.0,0.44,0.62,2025-09-06,1830,N,VIIRS,80,2.0NRT,299.34,7.97,D,367.0,0
-23.34142,-60.45774,336.1,0.44,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,295.92,8.59,D,336.1,0
-23.34111,-60.45827,350.22,0.44,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,297.67,9.29,D,350.22,0
-23.33669,-60.46363,343.35,0.44,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,298.25,9.16,D,343.35,0
-23.33641,-60.46413,334.09,0.44,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,297.56,7.97,D,334.09,0
-23.3357,-60.45928,330.92,0.44,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.5,8.59,D,330.92,0
-23.33539,-60.4598,330.7,0.44,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.51,9.29,D,330.7,0
-22.9994,-60.31593,367.0,0.46,0.63,2025-09-06,1830,N,VIIRS,80,2.0NRT,302.78,26.06,D,367.0,9
-22.99834,-60.31144,367.0,0.46,0.63,2025-09-06,1830,N,VIIRS,80,2.0NRT,302.51,20.48,D,367.0,9
-22.99729,-60.30694,339.75,0.46,0.63,2025-09-06,1830,N,VIIRS,60,2.0NRT,292.64,20.48,D,339.75,9
-22.99358,-60.31746,340.57,0.46,0.63,2025-09-06,1830,N,VIIRS,60,2.0NRT,295.15,7.6,D,340.57,0
-22.99253,-60.31297,351.86,0.46,0.63,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.05,6.54,D,351.86,0
-22.99147,-60.30849,327.56,0.46,0.63,2025-09-06,1830,N,VIIRS,60,2.0NRT,293.54,6.54,D,327.56,0
-22.93013,-60.02214,327.63,0.48,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,292.2,1.38,D,327.63,0
-22.88391,-63.85968,342.92,0.56,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,298.84,9.42,D,342.92,0
-22.8839,-63.85706,341.95,0.56,0.51,2025-09-06,1830,N,VIIRS,60,2.0NRT,302.46,9.56,D,341.95,0
-22.6983,-62.14314,334.82,0.36,0.57,2025-09-06,1830,N,VIIRS,60,2.0NRT,297.44,2.73,D,334.82,0
-22.31804,-68.88137,337.76,0.45,0.39,2025-09-06,1830,N,VIIRS,60,2.0NRT,312.02,9.26,D,337.76,0
-22.21521,-63.71439,338.1,0.59,0.53,2025-09-06,1830,N,VIIRS,60,2.0NRT,296.97,5.56,D,338.1,0
-21.53158,-60.6129,341.86,0.47,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.71,10.9,D,341.86,0
-21.53049,-60.59839,339.55,0.47,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,281.03,5.23,D,339.55,0
-21.52951,-60.60371,336.86,0.47,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,283.58,13.61,D,336.86,0
-21.52673,-60.60907,344.54,0.47,0.64,2025-09-06,1830,N,VIIRS,60,2.0NRT,285.59,13.27,D,344.54,0
-21.5257,-60.61444,367.0,0.47,0.64,2025-09-06,1830,N,VIIRS,80,2.0NRT,290.5,10.9,D,367.0,0
-21.33838,-60.99161,333.34,0.45,0.63,2025-09-06,1830,N,VIIRS,60,2.0NRT,290.06,6.06,D,333.34,0
-21.33739,-60.98724,367.0,0.45,0.63,2025-09-06,1830,N,VIIRS,80,2.0NRT,290.65,10.52,D,367.0,0
-21.3364,-60.98285,347.81,0.45,0.63,2025-09-06,1830,N,VIIRS,60,2.0NRT,288.24,10.52,D,347.81,0
-21.19316,-61.31021,336.25,0.43,0.62,2025-09-06,1830,N,VIIRS,60,2.0NRT,291.94,5.61,D,336.25,0
-21.18747,-61.31165,367.0,0.43,0.62,2025-09-06,1830,N,VIIRS,80,2.0NRT,295.57,5.61,D,367.0,9
-20.74714,-60.33043,336.72,0.51,0.66,2025-09-06,1830,N,VIIRS,60,2.0NRT,289.36,4.76,D,336.72,9
-20.74106,-60.33196,338.59,0.51,0.66,2025-09-06,1830,N,VIIRS,60,2.0NRT,288.6,17.9,D,338.59,9
-20.73992,-60.32702,367.0,0.51,0.66,2025-09-06,1830,N,VIIRS,80,2.0NRT,290.1,22.96,D,367.0,9
-20.73384,-60.32856,367.0,0.51,0.66,2025-09-06,1830,N,VIIRS,80,2.0NRT,291.94,22.96,D,367.0,9
-20.72776,-60.3301,326.53,0.51,0.66,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.89,2.58,D,326.53,9
-20.5612,-58.36126,332.73,0.67,0.74,2025-09-06,1830,N,VIIRS,60,2.0NRT,285.21,0.72,D,332.73,0
-20.47339,-59.07624,353.21,0.61,0.71,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.78,70.48,D,353.21,0
-20.46827,-59.08394,349.04,0.61,0.71,2025-09-06,1830,N,VIIRS,60,2.0NRT,292.86,70.48,D,349.04,9
-20.46684,-59.07795,367.0,0.61,0.71,2025-09-06,1830,N,VIIRS,80,2.0NRT,290.23,70.48,D,367.0,9
-20.46173,-59.08565,348.46,0.61,0.71,2025-09-06,1830,N,VIIRS,60,2.0NRT,289.7,34.49,D,348.46,0
-20.06121,-64.28529,330.48,0.6,0.53,2025-09-06,1830,N,VIIRS,60,2.0NRT,292.8,5.23,D,330.48,9
-20.02127,-58.05074,325.93,0.72,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.93,5.83,D,325.93,9
-20.01244,-58.01541,328.39,0.72,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.61,5.96,D,328.39,9
-20.00981,-58.01979,327.63,0.72,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.63,4.04,D,327.63,9
-20.00808,-58.01271,329.42,0.72,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.29,4.04,D,329.42,9
-20.00369,-58.01015,325.69,0.72,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.77,5.38,D,325.69,9
-20.00191,-58.00304,327.92,0.72,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.93,5.38,D,327.92,9
-19.99763,-58.00034,326.58,0.73,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.88,7.46,D,326.58,9
-19.97841,-57.98265,325.67,0.73,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.04,5.19,D,325.67,0
-19.93996,-58.00797,325.75,0.73,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.43,9.15,D,325.75,9
-19.9312,-58.00268,325.35,0.73,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.11,9.15,D,325.35,9
-19.92453,-60.05421,330.29,0.55,0.68,2025-09-06,1830,N,VIIRS,60,2.0NRT,291.18,4.75,D,330.29,9
-19.92329,-60.04889,335.17,0.55,0.68,2025-09-06,1830,N,VIIRS,60,2.0NRT,290.93,4.75,D,335.17,0
-19.9204,-57.92909,339.35,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.38,7.39,D,339.35,9
-19.91949,-60.06113,367.0,0.55,0.68,2025-09-06,1830,N,VIIRS,80,2.0NRT,293.86,18.71,D,367.0,9
-19.91825,-60.0558,367.0,0.55,0.68,2025-09-06,1830,N,VIIRS,80,2.0NRT,293.68,27.19,D,367.0,9
-19.91751,-57.93174,340.54,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,287.07,9.78,D,340.54,9
-19.91702,-60.05047,367.0,0.55,0.68,2025-09-06,1830,N,VIIRS,80,2.0NRT,294.29,27.19,D,367.0,9
-19.91575,-57.9245,336.58,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.01,9.78,D,336.58,0
-19.91337,-57.93094,325.77,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.81,7.39,D,325.77,0
-19.91158,-57.92371,341.59,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.45,15.24,D,341.59,9
-19.90698,-57.91914,346.35,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.25,13.59,D,346.35,9
-19.90275,-57.91834,347.49,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.89,13.96,D,347.49,9
-19.90094,-57.91109,335.53,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.46,10.49,D,335.53,0
-19.89819,-57.91376,348.6,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.89,16.63,D,348.6,9
-19.89391,-57.91294,334.66,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.57,10.49,D,334.66,0
-19.8894,-57.90837,343.86,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,285.92,16.07,D,343.86,9
-19.88507,-57.90753,338.29,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.47,12.53,D,338.29,0
-19.8806,-57.903,344.16,0.74,0.76,2025-09-06,1830,N,VIIRS,60,2.0NRT,286.25,7.94,D,344.16,0
